painting	paintingLabel	depictedLabels	depicteds	Genre
http://www.wikidata.org/entity/Q39537	Circe Offering the Cup to Ulysses	Circe	http://www.wikidata.org/entity/Q187602	Mythology
http://www.wikidata.org/entity/Q1988152	Venus and Adonis	cloud@man@Cupid@sky@dog@Aphrodite@sleep@woman@hunting dog@Venus@Eros@sandal@Adonis@landscape@earring@rural area@hand fan@tunic@blond hair@couple@bracelet@chignon@sitting@standing@brown hair@lying@pearl necklace@clothed male, naked female	http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q35500@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q38774@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q163920@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q168456@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q193220@http://www.wikidata.org/entity/Q201714@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q219160@http://www.wikidata.org/entity/Q201664@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q2268776@http://www.wikidata.org/entity/Q15880515@http://www.wikidata.org/entity/Q5135552	Mythology
http://www.wikidata.org/entity/Q21996283	Leda with swan and children.	Helen of Troy@Leda@Castor@Pollux	http://www.wikidata.org/entity/Q164061@http://www.wikidata.org/entity/Q182019@http://www.wikidata.org/entity/Q11294144@http://www.wikidata.org/entity/Q12046224	Mythology
http://www.wikidata.org/entity/Q17276114	Marsyas punished by the Muses	satyr@Marsyas@Greek nymph	http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q599737@http://www.wikidata.org/entity/Q3346693	Mythology
http://www.wikidata.org/entity/Q22329365	Satyr at the peasant's house (detail).	baby@fire@child@man@woman@cookware and bakeware@satyr@peasant@cottage	http://www.wikidata.org/entity/Q998@http://www.wikidata.org/entity/Q3196@http://www.wikidata.org/entity/Q7569@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q154038@http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q838811@http://www.wikidata.org/entity/Q5783996	Mythology
http://www.wikidata.org/entity/Q22116983	The Loreley	Loreley	http://www.wikidata.org/entity/Q4168	Mythology
http://www.wikidata.org/entity/Q3373686	Landscape with two nymphs	human@woman@sky@village@bird@snake@cloud@man@nudity@tree@body of water@mountain@road@lake@ruins@broad-leaved tree@landscape@rural area@naiad@nymph@château@sitting@Greek nymph	http://www.wikidata.org/entity/Q5@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q532@http://www.wikidata.org/entity/Q5113@http://www.wikidata.org/entity/Q2102@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q15324@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q34442@http://www.wikidata.org/entity/Q23397@http://www.wikidata.org/entity/Q109607@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q107425@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q182037@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q751876@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q3346693	Mythology
http://www.wikidata.org/entity/Q17275895	Nymphs filling the horn of plenty	sky@cloud@woman@beard@umbilicus@man@nudity@long hair@satyr@rural area@toplessness@back@insect wing@putto@basket@blond hair@harvest@fruit tree@sitting@cornucopia@nymph@clothed female, naked male@chestnut hair@Dimples of Venus@gathering@fruit@bird's wing@chignon@Erotes@standing	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q133279@http://www.wikidata.org/entity/Q276572@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q201097@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q213753@http://www.wikidata.org/entity/Q904653@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q332682@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q3499259@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q15223957@http://www.wikidata.org/entity/Q2991771@http://www.wikidata.org/entity/Q3314483@http://www.wikidata.org/entity/Q15719234@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q1361380@http://www.wikidata.org/entity/Q1986098	Mythology
http://www.wikidata.org/entity/Q22329840	Thetis Receiving the Weapons of Achilles from Hephaestus	Hephaestus@sword@Achilles@body armor@transvestism@helmet@Thetis	http://www.wikidata.org/entity/Q44384@http://www.wikidata.org/entity/Q12791@http://www.wikidata.org/entity/Q41746@http://www.wikidata.org/entity/Q485027@http://www.wikidata.org/entity/Q486680@http://www.wikidata.org/entity/Q173603@http://www.wikidata.org/entity/Q184437	Mythology
http://www.wikidata.org/entity/Q22119570	The Death of Lucretia.	suicide@Lucretia	http://www.wikidata.org/entity/Q10737@http://www.wikidata.org/entity/Q229432	Mythology
http://www.wikidata.org/entity/Q3849974	Mars and Venus Surprised by Vulcan	Mars	http://www.wikidata.org/entity/Q112	Mythology
http://www.wikidata.org/entity/Q3849979	Mars and Venus with Cupid and a Dog	Mars@Venus@woman@dog@smile@boy@sky@man@Cupid@shoulder@pearl@toplessness@beard@sandal@earring@hand fan@torso@bracelet@cuirass@necklace@blond hair@sole@sitting@barefoot@rosacea@pigtail@Ombili@combat helmet@clothed male, naked female@chignon@areola	http://www.wikidata.org/entity/Q112@http://www.wikidata.org/entity/Q313@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q487@http://www.wikidata.org/entity/Q3010@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q16363@http://www.wikidata.org/entity/Q43436@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q42804@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q168456@http://www.wikidata.org/entity/Q193220@http://www.wikidata.org/entity/Q160695@http://www.wikidata.org/entity/Q201664@http://www.wikidata.org/entity/Q182731@http://www.wikidata.org/entity/Q189299@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q876082@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q831530@http://www.wikidata.org/entity/Q839734@http://www.wikidata.org/entity/Q7089923@http://www.wikidata.org/entity/Q3579211@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q843533	Mythology
http://www.wikidata.org/entity/Q2254945	Paris and Helen	Helen of Troy@caryatid@phrygian cap@Paris@lyre	http://www.wikidata.org/entity/Q164061@http://www.wikidata.org/entity/Q208120@http://www.wikidata.org/entity/Q213240@http://www.wikidata.org/entity/Q167646@http://www.wikidata.org/entity/Q201129	Mythology
http://www.wikidata.org/entity/Q3230385	The Farewell of Telemachus and Eucharis	Telemachus@Eucharis	http://www.wikidata.org/entity/Q192482@http://www.wikidata.org/entity/Q5405822	Mythology
http://www.wikidata.org/entity/Q3010339	Ceres	woman@snake@Ceres@mosaic@mask@cornucopia@wheat	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q2102@http://www.wikidata.org/entity/Q32102@http://www.wikidata.org/entity/Q133067@http://www.wikidata.org/entity/Q161524@http://www.wikidata.org/entity/Q332682@http://www.wikidata.org/entity/Q15645384	Mythology
http://www.wikidata.org/entity/Q16913570	Lucretia	woman@Lucretia	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q229432	Mythology
http://www.wikidata.org/entity/Q16943451	The Rape of Europa	woman@Zeus@Europa@kidnapping@bull@Rape of Europa	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q34201@http://www.wikidata.org/entity/Q165170@http://www.wikidata.org/entity/Q318296@http://www.wikidata.org/entity/Q693690@http://www.wikidata.org/entity/Q16943283	Mythology
http://www.wikidata.org/entity/Q16943480	The Rape of Europa	woman@Zeus@Europa@kidnapping@bull	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q34201@http://www.wikidata.org/entity/Q165170@http://www.wikidata.org/entity/Q318296@http://www.wikidata.org/entity/Q693690	Mythology
http://www.wikidata.org/entity/Q22330066	Roger freeing Angelica	Angelica@Ruggiero	http://www.wikidata.org/entity/Q48853@http://www.wikidata.org/entity/Q1163476	Mythology
http://www.wikidata.org/entity/Q22329907	Danaë	Danaë	http://www.wikidata.org/entity/Q190582	Mythology
http://www.wikidata.org/entity/Q21192367	Psyche Opening the Golden Box	Psyche@casket	http://www.wikidata.org/entity/Q843382@http://www.wikidata.org/entity/Q639460	Mythology
http://www.wikidata.org/entity/Q22329814	Captive Andromache	Andromache@hydria@Greek vases	http://www.wikidata.org/entity/Q19376@http://www.wikidata.org/entity/Q745783@http://www.wikidata.org/entity/Q19899872	Mythology
http://www.wikidata.org/entity/Q1324214	Orpheus with the animals	Orpheus	http://www.wikidata.org/entity/Q174353	Mythology
http://www.wikidata.org/entity/Q21996299	The Persian Sibyl.	Persian Sibyl	http://www.wikidata.org/entity/Q539123	Mythology
http://www.wikidata.org/entity/Q17086321	Three dancing graces	woman@long hair@earring@toplessness@Charites@sandal@dress@necklace@bracelet@blond hair@dance@malleolus@barefoot@headband@wreath	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q168456@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q184353@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q200539@http://www.wikidata.org/entity/Q189299@http://www.wikidata.org/entity/Q201664@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q11639@http://www.wikidata.org/entity/Q6578319@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q934849@http://www.wikidata.org/entity/Q1201922	Mythology
http://www.wikidata.org/entity/Q17320075	Orpheus and the Animals	dog@horse@lion@elephant@ram@stag@Orpheus	http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q140@http://www.wikidata.org/entity/Q7378@http://www.wikidata.org/entity/Q2929800@http://www.wikidata.org/entity/Q29838881@http://www.wikidata.org/entity/Q174353	Mythology
http://www.wikidata.org/entity/Q17319735	Latona and the Lycian Peasants	woman@peasant@Leto@Latona	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q838811@http://www.wikidata.org/entity/Q103107@http://www.wikidata.org/entity/Q12958119	Mythology
http://www.wikidata.org/entity/Q17117194	Achilles Lamenting the Death of Patroclus	man@Achilles@Thetis@Patroclus@Antilochus	http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q41746@http://www.wikidata.org/entity/Q184437@http://www.wikidata.org/entity/Q186271@http://www.wikidata.org/entity/Q577552	Mythology
http://www.wikidata.org/entity/Q17320047	Mercury and Io	horse@Mercury	http://www.wikidata.org/entity/Q726@http://www.wikidata.org/entity/Q1150	Mythology
http://www.wikidata.org/entity/Q2528177	Diana and Actaeon	Diana@Actaeon	http://www.wikidata.org/entity/Q132543@http://www.wikidata.org/entity/Q208531	Mythology
http://www.wikidata.org/entity/Q3210814	The Death of Hyacinthus	man@nudity@Apollo@rural area@Agony@Hyacinth	http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q37340@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q395295@http://www.wikidata.org/entity/Q207273	Mythology
http://www.wikidata.org/entity/Q30097893	Cupid carves the bow	Cupid	http://www.wikidata.org/entity/Q5011	Mythology
http://www.wikidata.org/entity/Q17319933	Mercury Ordering Calypso to Release Odysseus	Mercury	http://www.wikidata.org/entity/Q1150	Mythology
http://www.wikidata.org/entity/Q3210167	Aino Myth	suicide@lake@Aino@Väinämöinen	http://www.wikidata.org/entity/Q10737@http://www.wikidata.org/entity/Q23397@http://www.wikidata.org/entity/Q406021@http://www.wikidata.org/entity/Q616178	Mythology
http://www.wikidata.org/entity/Q9395626	The Death of Hyacinth	man@Apollo@Hyacinth@Agony@male toplessness	http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q37340@http://www.wikidata.org/entity/Q207273@http://www.wikidata.org/entity/Q395295@http://www.wikidata.org/entity/Q2724165	Mythology
http://www.wikidata.org/entity/Q2984817	The Fight Between Mars and Minerva	sword@shield@helmet@putto@chariot@nymph	http://www.wikidata.org/entity/Q12791@http://www.wikidata.org/entity/Q131559@http://www.wikidata.org/entity/Q173603@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q203788@http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q9395625	Death of Dido	sea@death@column@suicide@boat@palace@head hair@wet nurse@Dido@Carthage	http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q4@http://www.wikidata.org/entity/Q4817@http://www.wikidata.org/entity/Q10737@http://www.wikidata.org/entity/Q35872@http://www.wikidata.org/entity/Q16560@http://www.wikidata.org/entity/Q336128@http://www.wikidata.org/entity/Q472898@http://www.wikidata.org/entity/Q905162@http://www.wikidata.org/entity/Q28151514	Mythology
http://www.wikidata.org/entity/Q17319665	Bacchus and Diana	Bacchus	http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q2513438	A Dance to the Music of Time	herma	http://www.wikidata.org/entity/Q376693	Mythology
http://www.wikidata.org/entity/Q17319912	A Satyr	satyr	http://www.wikidata.org/entity/Q163709	Mythology
http://www.wikidata.org/entity/Q17320071	Satyrs Spying on Nymphs	satyr@nymph	http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q9404348	The Rape of Proserpine	cloud@mountain@kidnapping@valley@chariot@Pluto@watercourse@Proserpina	http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q318296@http://www.wikidata.org/entity/Q39816@http://www.wikidata.org/entity/Q203788@http://www.wikidata.org/entity/Q152262@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q14515330	Mythology
http://www.wikidata.org/entity/Q153788	Diana Bathing with her Nymphs with Actaeon and Callisto	forest@woman@Diana@Kallisto@Actaeon@man@nudity@hunting dog@nymph@clothed male, naked female@bathing@watercourse@landscape	http://www.wikidata.org/entity/Q4421@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q132543@http://www.wikidata.org/entity/Q203673@http://www.wikidata.org/entity/Q208531@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q38774@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q327651@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q107425	Mythology
http://www.wikidata.org/entity/Q17492887	The Procession of Bacchus	woman@cymbal@putto@Bacchus@donkey	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q190172@http://www.wikidata.org/entity/Q284865@http://www.wikidata.org/entity/Q645312@http://www.wikidata.org/entity/Q3537778	Mythology
http://www.wikidata.org/entity/Q17276265	Wooded Pool with Salmacis and Hermaphroditus	woman@sky@rock@tree@cloud@nudity@forest@clothing@long hair@back@man@Caria@washing@buttocks@overweight@Salmacis@Hermaphroditus@reed@pond@standing@intergluteal cleft@nude swimming@Gluteal sulcus@cow@gaze@Dimples of Venus	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q8063@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q4421@http://www.wikidata.org/entity/Q11460@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q133279@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q193214@http://www.wikidata.org/entity/Q23841@http://www.wikidata.org/entity/Q42165@http://www.wikidata.org/entity/Q332428@http://www.wikidata.org/entity/Q828579@http://www.wikidata.org/entity/Q204146@http://www.wikidata.org/entity/Q2734060@http://www.wikidata.org/entity/Q3253281@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2044369@http://www.wikidata.org/entity/Q2179394@http://www.wikidata.org/entity/Q5572480@http://www.wikidata.org/entity/Q11748378@http://www.wikidata.org/entity/Q14467155@http://www.wikidata.org/entity/Q15223957	Mythology
http://www.wikidata.org/entity/Q9372115	Bacchus, Venus and Ariadne	Venus@Ariadne@Bacchus	http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q184874@http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q20771733	Venus and Cupid	Venus	http://www.wikidata.org/entity/Q47652	Mythology
http://www.wikidata.org/entity/Q20775698	The Cult of Venus	Venus	http://www.wikidata.org/entity/Q47652	Mythology
http://www.wikidata.org/entity/Q20777967	Venus and Cupid	Venus	http://www.wikidata.org/entity/Q47652	Mythology
http://www.wikidata.org/entity/Q20771588	Apollo and the Muses	Apollo	http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q20771618	Apollo in His Chariot with the Hours	Apollo	http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q20775667	Apollo and Daphne	Apollo	http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q17343017	Apollo in the clouds with Minerva and the nine muses	Apollo	http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q17342584	Allegorical depiction of Mars (Friedrich Wilhelm, elector of Brandenburg?) receiving the weapons of Venus (Louisa Henrietta, countess of Nassau?) and Vulcan	Mars	http://www.wikidata.org/entity/Q112	Mythology
http://www.wikidata.org/entity/Q20771612	Cupid with his bow	Cupid	http://www.wikidata.org/entity/Q5011	Mythology
http://www.wikidata.org/entity/Q20751784	Jupiter and Antiope	Jupiter	http://www.wikidata.org/entity/Q4649	Mythology
http://www.wikidata.org/entity/Q474024	Amor Vincit Omnia	Cupid	http://www.wikidata.org/entity/Q5011	Mythology
http://www.wikidata.org/entity/Q2841156	Apollo and The Nine Muses	Apollo	http://www.wikidata.org/entity/Q37340	Mythology
http://www.wikidata.org/entity/Q20781419	Danaë	Danaë	http://www.wikidata.org/entity/Q190582	Mythology
http://www.wikidata.org/entity/Q17494548	Nymph abducted by a faun	sky@armpit@plant@long hair@umbilicus@woman@broad-leaved tree@nudity@breast@satyr@combat@laurel wreath@flower@blond hair@herb@Pan flute@faun@crown@rural area@brown hair@drapery@kidnapping@nymph@grass	http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q499@http://www.wikidata.org/entity/Q756@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q163709@http://www.wikidata.org/entity/Q650711@http://www.wikidata.org/entity/Q734844@http://www.wikidata.org/entity/Q506@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q207123@http://www.wikidata.org/entity/Q218802@http://www.wikidata.org/entity/Q223194@http://www.wikidata.org/entity/Q170984@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q3039121@http://www.wikidata.org/entity/Q318296@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q643352	Mythology
http://www.wikidata.org/entity/Q3410198	Psyche Abandoned	woman@sea@sky@crying@long hair@part@sadness@sitting@chestnut hair@shore@nudity@Psyche@headband	http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q165@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q152247@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q153126@http://www.wikidata.org/entity/Q169251@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q5094009@http://www.wikidata.org/entity/Q468756@http://www.wikidata.org/entity/Q10791@http://www.wikidata.org/entity/Q843382@http://www.wikidata.org/entity/Q934849	Mythology
http://www.wikidata.org/entity/Q21715956	Cupid in a Landscape	Cupid	http://www.wikidata.org/entity/Q5011	Mythology
http://www.wikidata.org/entity/Q3296800	Venus and Amor	curtain@Cupid@arrow@Venus	http://www.wikidata.org/entity/Q49005@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q45922@http://www.wikidata.org/entity/Q47652	Mythology
http://www.wikidata.org/entity/Q3346686	Nymphs and satyrs in a landscape	broad-leaved tree@mountain@folk dance@intoxication	http://www.wikidata.org/entity/Q148993@http://www.wikidata.org/entity/Q8502@http://www.wikidata.org/entity/Q201022@http://www.wikidata.org/entity/Q205972	Mythology
http://www.wikidata.org/entity/Q20771626	Perseus on Pegasus Slaying Medusa	Perseus@Medusa@Pegasus	http://www.wikidata.org/entity/Q130832@http://www.wikidata.org/entity/Q160730@http://www.wikidata.org/entity/Q162797	Mythology
http://www.wikidata.org/entity/Q17341008	Venus and Adonis	turtledove@clothed male, naked female@malleolus@dog collar@vespaio@man@sky@Cupid@breast@woman@arrow@hunting dog@long hair@Venus@toplessness@Eros@Adonis@spear@rural area@cloud@blond hair@couple@quiver@nipple@red hair@tunic@sitting@standing@blowing horn@watercourse@barefoot@areola@chignon@hunter@drapery	http://www.wikidata.org/entity/Q3535557@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q6578319@http://www.wikidata.org/entity/Q8441013@http://www.wikidata.org/entity/Q16741305@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q5011@http://www.wikidata.org/entity/Q9103@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q45922@http://www.wikidata.org/entity/Q38774@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q83772@http://www.wikidata.org/entity/Q121973@http://www.wikidata.org/entity/Q163920@http://www.wikidata.org/entity/Q44475@http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q219160@http://www.wikidata.org/entity/Q222560@http://www.wikidata.org/entity/Q188641@http://www.wikidata.org/entity/Q152357@http://www.wikidata.org/entity/Q201714@http://www.wikidata.org/entity/Q1144593@http://www.wikidata.org/entity/Q1986098@http://www.wikidata.org/entity/Q2665724@http://www.wikidata.org/entity/Q355304@http://www.wikidata.org/entity/Q808132@http://www.wikidata.org/entity/Q843533@http://www.wikidata.org/entity/Q1279269@http://www.wikidata.org/entity/Q1714828@http://www.wikidata.org/entity/Q3039121	Mythology
http://www.wikidata.org/entity/Q20780955	Bathing nymphs	nymph	http://www.wikidata.org/entity/Q373916	Mythology
http://www.wikidata.org/entity/Q17341536	The Rape of Europa	Europa@bull	http://www.wikidata.org/entity/Q165170@http://www.wikidata.org/entity/Q693690	Mythology
http://www.wikidata.org/entity/Q20772855	Diana sleeping	Diana	http://www.wikidata.org/entity/Q132543	Mythology
http://www.wikidata.org/entity/Q20781334	Diana and Endymion I	Diana	http://www.wikidata.org/entity/Q132543	Mythology
http://www.wikidata.org/entity/Q17344421	Diana bathing with her nymphs	Diana	http://www.wikidata.org/entity/Q132543	Mythology
http://www.wikidata.org/entity/Q21677155	Achilles among the Daughters of Lycomedes	tree@Achilles@Odysseus@dog@peafowl@Diomedes@basket	http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q41746@http://www.wikidata.org/entity/Q47231@http://www.wikidata.org/entity/Q144@http://www.wikidata.org/entity/Q201251@http://www.wikidata.org/entity/Q208256@http://www.wikidata.org/entity/Q201097	Mythology
http://www.wikidata.org/entity/Q17276262	Sleeping nymph	rural area@quiver@lying@brown hair@overcoat@nymph@blond hair@hunter@clothed male, naked female@sky@woman@plant@rock@cloud@man@tree@long hair@cave@sleep@umbilicus@arrow@sandal@toplessness	http://www.wikidata.org/entity/Q175185@http://www.wikidata.org/entity/Q222560@http://www.wikidata.org/entity/Q2268776@http://www.wikidata.org/entity/Q2367101@http://www.wikidata.org/entity/Q337481@http://www.wikidata.org/entity/Q373916@http://www.wikidata.org/entity/Q202466@http://www.wikidata.org/entity/Q1714828@http://www.wikidata.org/entity/Q5135552@http://www.wikidata.org/entity/Q527@http://www.wikidata.org/entity/Q467@http://www.wikidata.org/entity/Q756@http://www.wikidata.org/entity/Q8063@http://www.wikidata.org/entity/Q8074@http://www.wikidata.org/entity/Q8441@http://www.wikidata.org/entity/Q10884@http://www.wikidata.org/entity/Q14130@http://www.wikidata.org/entity/Q35509@http://www.wikidata.org/entity/Q35831@http://www.wikidata.org/entity/Q43801@http://www.wikidata.org/entity/Q45922@http://www.wikidata.org/entity/Q131704@http://www.wikidata.org/entity/Q83772	Mythology
http://www.wikidata.org/entity/Q20779069	Lucretia	Lucretia	http://www.wikidata.org/entity/Q229432	Mythology
http://www.wikidata.org/entity/Q21711327	Mountainous Landscape with Venus and Adonis	Venus@Adonis	http://www.wikidata.org/entity/Q47652@http://www.wikidata.org/entity/Q163920	Mythology
http://www.wikidata.org/entity/Q20782360	Vertumnus and Pomona	Vertumnus	http://www.wikidata.org/entity/Q374311	Mythology
http://www.wikidata.org/entity/Q20772367	The feast of Bacchus	Bacchus	http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q20784603	The feast of Bacchus	Bacchus	http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q17342376	The Infant Bacchus	Bacchus	http://www.wikidata.org/entity/Q645312	Mythology
http://www.wikidata.org/entity/Q3332720	Medea	Medea	http://www.wikidata.org/entity/Q174278	Mythology
http://www.wikidata.org/entity/Q21711350	The Rape of Europa	Europa@bull	http://www.wikidata.org/entity/Q165170@http://www.wikidata.org/entity/Q693690	Mythology
http://www.wikidata.org/entity/Q21713285	Hercules at the Court of Omphale	Heracles@Omphale	http://www.wikidata.org/entity/Q122248@http://www.wikidata.org/entity/Q486698	Mythology
http://www.wikidata.org/entity/Q3356655	Orphés	Orpheus@lyre	http://www.wikidata.org/entity/Q174353@http://www.wikidata.org/entity/Q201129	Mythology
